,method,workers,N,delay,pi,delay_per_point
0,threading,1,100000,0.06142997741699219,3.14412,6.142997741699219e-07
1,multiprocessing,1,100000,0.01934814453125,3.14212,1.934814453125e-07
2,sequential,1,100000,0.008371114730834961,3.14212,8.37111473083496e-08
3,threading,2,100000,0.009288787841796875,3.1422,9.288787841796875e-08
4,multiprocessing,2,100000,0.024100542068481445,3.13744,2.4100542068481446e-07
5,threading,3,100000,0.007627010345458984,3.14204,7.627010345458985e-08
6,multiprocessing,3,100000,0.029412269592285156,3.14748,2.941226959228516e-07
7,threading,4,100000,0.008236408233642578,3.1458,8.236408233642578e-08
8,multiprocessing,4,100000,0.03534293174743652,3.11776,3.5342931747436526e-07
9,threading,5,100000,0.007928609848022461,3.13872,7.928609848022461e-08
10,multiprocessing,5,100000,0.03656435012817383,3.128,3.656435012817383e-07
11,threading,6,100000,0.007950782775878906,3.13832,7.950782775878906e-08
12,multiprocessing,6,100000,0.04071474075317383,3.13152,4.071474075317383e-07
13,threading,7,100000,0.008078575134277344,3.1342,8.078575134277343e-08
14,multiprocessing,7,100000,0.042766571044921875,3.15504,4.2766571044921876e-07
15,threading,8,100000,0.007850408554077148,3.13552,7.850408554077149e-08
16,multiprocessing,8,100000,0.04384160041809082,3.15456,4.384160041809082e-07
17,threading,9,100000,0.007302522659301758,3.14132,7.302522659301758e-08
18,multiprocessing,9,100000,0.04326200485229492,3.12948,4.3262004852294923e-07
19,threading,10,100000,0.008333683013916016,3.1372,8.333683013916016e-08
20,multiprocessing,10,100000,0.04765772819519043,3.1332,4.765772819519043e-07
21,threading,11,100000,0.007650613784790039,3.1358,7.650613784790039e-08
22,multiprocessing,11,100000,0.046120405197143555,3.13016,4.6120405197143557e-07
23,threading,12,100000,0.008973121643066406,3.14184,8.973121643066406e-08
24,multiprocessing,12,100000,0.06445050239562988,3.15888,6.445050239562989e-07
25,threading,13,100000,0.00827932357788086,3.14312,8.27932357788086e-08
26,multiprocessing,13,100000,0.054064273834228516,3.1206,5.406427383422851e-07
27,threading,14,100000,0.009063243865966797,3.1412,9.063243865966796e-08
28,multiprocessing,14,100000,0.06269145011901855,3.13768,6.269145011901855e-07
29,threading,15,100000,0.008596658706665039,3.14048,8.596658706665039e-08
30,multiprocessing,15,100000,0.0707101821899414,3.13732,7.071018218994141e-07
31,threading,16,100000,0.008413076400756836,3.14328,8.413076400756836e-08
32,multiprocessing,16,100000,0.06038832664489746,3.14048,6.038832664489746e-07
33,threading,17,100000,0.009337186813354492,3.13572,9.337186813354492e-08
34,multiprocessing,17,100000,0.07754635810852051,3.1322,7.754635810852051e-07
35,threading,18,100000,0.010894060134887695,3.13772,1.0894060134887695e-07
36,multiprocessing,18,100000,0.07038593292236328,3.13128,7.038593292236328e-07
37,threading,19,100000,0.008887767791748047,3.14364,8.887767791748047e-08
38,multiprocessing,19,100000,0.06717228889465332,3.14716,6.717228889465332e-07
39,threading,20,100000,0.008912801742553711,3.13696,8.912801742553711e-08
40,multiprocessing,20,100000,0.06475663185119629,3.11884,6.475663185119629e-07
41,threading,21,100000,0.007869243621826172,3.1366,7.869243621826172e-08
42,multiprocessing,21,100000,0.06922292709350586,3.20668,6.922292709350586e-07
43,threading,22,100000,0.010463237762451172,3.15132,1.0463237762451171e-07
44,multiprocessing,22,100000,0.07265019416809082,3.1504,7.265019416809082e-07
45,threading,23,100000,0.00985264778137207,3.14128,9.85264778137207e-08
46,multiprocessing,23,100000,0.07537078857421875,3.12516,7.537078857421875e-07
47,threading,24,100000,0.009300470352172852,3.14352,9.300470352172851e-08
48,multiprocessing,24,100000,0.07059407234191895,3.1528,7.059407234191894e-07
49,threading,25,100000,0.008786916732788086,3.14192,8.786916732788086e-08
50,multiprocessing,25,100000,0.0821688175201416,3.16228,8.216881752014161e-07
51,threading,26,100000,0.011161088943481445,3.1432,1.1161088943481445e-07
52,multiprocessing,26,100000,0.10064411163330078,3.17912,1.006441116333008e-06
53,threading,27,100000,0.009208917617797852,3.15288,9.208917617797851e-08
54,multiprocessing,27,100000,0.07547473907470703,3.14148,7.547473907470703e-07
55,threading,28,100000,0.012729167938232422,3.14064,1.2729167938232423e-07
56,multiprocessing,28,100000,0.09804010391235352,3.14332,9.804010391235351e-07
57,threading,29,100000,0.01120448112487793,3.14088,1.1204481124877929e-07
58,multiprocessing,29,100000,0.10992717742919922,3.14468,1.0992717742919923e-06
59,threading,30,100000,0.009259462356567383,3.13516,9.259462356567383e-08
60,multiprocessing,30,100000,0.07798004150390625,3.14248,7.798004150390625e-07
61,threading,1,100000,0.012114763259887695,3.1458,1.2114763259887695e-07
62,multiprocessing,1,100000,0.030126333236694336,3.15024,3.0126333236694336e-07
63,sequential,1,100000,0.010759592056274414,3.15024,1.0759592056274415e-07
64,threading,2,100000,0.00925135612487793,3.14712,9.25135612487793e-08
65,multiprocessing,2,100000,0.02662944793701172,3.15112,2.6629447937011717e-07
66,threading,3,100000,0.00791788101196289,3.14636,7.917881011962891e-08
67,multiprocessing,3,100000,0.03184080123901367,3.13392,3.184080123901367e-07
68,threading,4,100000,0.007794380187988281,3.14316,7.794380187988281e-08
69,multiprocessing,4,100000,0.03728461265563965,3.15184,3.728461265563965e-07
70,threading,5,100000,0.007816314697265625,3.14376,7.816314697265625e-08
71,multiprocessing,5,100000,0.03979825973510742,3.139,3.979825973510742e-07
72,threading,6,100000,0.007944583892822266,3.14612,7.944583892822266e-08
73,multiprocessing,6,100000,0.04180598258972168,3.13488,4.180598258972168e-07
74,threading,7,100000,0.006955385208129883,3.14444,6.955385208129883e-08
75,multiprocessing,7,100000,0.04247546195983887,3.1318,4.2475461959838866e-07
76,threading,8,100000,0.008138418197631836,3.14356,8.138418197631836e-08
77,multiprocessing,8,100000,0.045804500579833984,3.1312,4.5804500579833987e-07
78,threading,9,100000,0.007987737655639648,3.1478,7.987737655639648e-08
79,multiprocessing,9,100000,0.05439281463623047,3.1428,5.439281463623047e-07
80,threading,10,100000,0.008316755294799805,3.13492,8.316755294799804e-08
81,multiprocessing,10,100000,0.053650617599487305,3.1324,5.36506175994873e-07
82,threading,11,100000,0.00813746452331543,3.1384,8.13746452331543e-08
83,multiprocessing,11,100000,0.05605435371398926,3.14248,5.605435371398926e-07
84,threading,12,100000,0.008047819137573242,3.14096,8.047819137573243e-08
85,multiprocessing,12,100000,0.0560297966003418,3.12528,5.60297966003418e-07
86,threading,13,100000,0.008358955383300781,3.13252,8.358955383300782e-08
87,multiprocessing,13,100000,0.05964970588684082,3.1148,5.964970588684082e-07
88,threading,14,100000,0.008765935897827148,3.13912,8.765935897827148e-08
89,multiprocessing,14,100000,0.061952829360961914,3.1248,6.195282936096191e-07
90,threading,15,100000,0.008138179779052734,3.14016,8.138179779052734e-08
91,multiprocessing,15,100000,0.06416487693786621,3.16768,6.416487693786621e-07
92,threading,16,100000,0.008246421813964844,3.14656,8.246421813964844e-08
93,multiprocessing,16,100000,0.0754232406616211,3.13636,7.542324066162109e-07
94,threading,17,100000,0.010281562805175781,3.13952,1.0281562805175782e-07
95,multiprocessing,17,100000,0.0707857608795166,3.15064,7.07857608795166e-07
96,threading,18,100000,0.009735584259033203,3.14248,9.735584259033203e-08
97,multiprocessing,18,100000,0.07585525512695312,3.13184,7.585525512695312e-07
98,threading,19,100000,0.010528087615966797,3.14488,1.0528087615966796e-07
99,multiprocessing,19,100000,0.07122349739074707,3.1606,7.122349739074707e-07
100,threading,20,100000,0.008907556533813477,3.14152,8.907556533813477e-08
101,multiprocessing,20,100000,0.06558561325073242,3.15056,6.558561325073242e-07
102,threading,21,100000,0.008763790130615234,3.14672,8.763790130615235e-08
103,multiprocessing,21,100000,0.06809711456298828,3.11896,6.809711456298828e-07
104,threading,22,100000,0.009778022766113281,3.1402,9.778022766113281e-08
105,multiprocessing,22,100000,0.06588315963745117,3.0956,6.588315963745117e-07
106,threading,23,100000,0.007803201675415039,3.13676,7.80320167541504e-08
107,multiprocessing,23,100000,0.06274628639221191,3.17716,6.274628639221191e-07
108,threading,24,100000,0.009742259979248047,3.13628,9.742259979248046e-08
109,multiprocessing,24,100000,0.07315826416015625,3.13436,7.315826416015625e-07
110,threading,25,100000,0.00855565071105957,3.13848,8.55565071105957e-08
111,multiprocessing,25,100000,0.07791423797607422,3.12588,7.791423797607422e-07
112,threading,26,100000,0.011858940124511719,3.13676,1.1858940124511719e-07
113,multiprocessing,26,100000,0.08134293556213379,3.19732,8.134293556213379e-07
114,threading,27,100000,0.012216806411743164,3.15492,1.2216806411743165e-07
115,multiprocessing,27,100000,0.07583236694335938,3.1778,7.583236694335937e-07
116,threading,28,100000,0.010401487350463867,3.14512,1.0401487350463867e-07
117,multiprocessing,28,100000,0.09747457504272461,3.12848,9.74745750427246e-07
118,threading,29,100000,0.012055635452270508,3.1414,1.205563545227051e-07
119,multiprocessing,29,100000,0.08763599395751953,3.152,8.763599395751953e-07
120,threading,30,100000,0.012869119644165039,3.14508,1.2869119644165038e-07
121,multiprocessing,30,100000,0.09543299674987793,3.14792,9.543299674987793e-07
122,threading,1,100000,0.008101940155029297,3.13992,8.101940155029297e-08
123,multiprocessing,1,100000,0.019158124923706055,3.1506,1.9158124923706054e-07
124,sequential,1,100000,0.010699033737182617,3.1506,1.0699033737182617e-07
125,threading,2,100000,0.008638620376586914,3.14892,8.638620376586914e-08
126,multiprocessing,2,100000,0.02832651138305664,3.14592,2.832651138305664e-07
127,threading,3,100000,0.007685661315917969,3.14396,7.685661315917968e-08
128,multiprocessing,3,100000,0.031209468841552734,3.14508,3.1209468841552736e-07
129,threading,4,100000,0.007853269577026367,3.14756,7.853269577026368e-08
130,multiprocessing,4,100000,0.037122488021850586,3.13552,3.7122488021850584e-07
131,threading,5,100000,0.007879257202148438,3.14308,7.879257202148437e-08
132,multiprocessing,5,100000,0.040307044982910156,3.1446,4.030704498291016e-07
133,threading,6,100000,0.007845878601074219,3.13764,7.845878601074218e-08
134,multiprocessing,6,100000,0.041166067123413086,3.1368,4.116606712341309e-07
135,threading,7,100000,0.007586479187011719,3.1536,7.586479187011718e-08
136,multiprocessing,7,100000,0.0439152717590332,3.14972,4.39152717590332e-07
137,threading,8,100000,0.008177995681762695,3.15124,8.177995681762695e-08
138,multiprocessing,8,100000,0.04915785789489746,3.12896,4.915785789489746e-07
139,threading,9,100000,0.008506536483764648,3.13596,8.506536483764648e-08
140,multiprocessing,9,100000,0.051183462142944336,3.12732,5.118346214294434e-07
141,threading,10,100000,0.0073125362396240234,3.1478,7.312536239624023e-08
142,multiprocessing,10,100000,0.05248117446899414,3.1344,5.248117446899414e-07
143,threading,11,100000,0.007830381393432617,3.14516,7.830381393432617e-08
144,multiprocessing,11,100000,0.052428483963012695,3.12136,5.242848396301269e-07
145,threading,12,100000,0.0077495574951171875,3.15028,7.749557495117187e-08
146,multiprocessing,12,100000,0.06581830978393555,3.1392,6.581830978393554e-07
147,threading,13,100000,0.007987499237060547,3.14244,7.987499237060547e-08
148,multiprocessing,13,100000,0.06449174880981445,3.1564,6.449174880981445e-07
149,threading,14,100000,0.008426427841186523,3.1486,8.426427841186524e-08
150,multiprocessing,14,100000,0.0590672492980957,3.13432,5.906724929809571e-07
151,threading,15,100000,0.008857011795043945,3.13708,8.857011795043945e-08
152,multiprocessing,15,100000,0.059964656829833984,3.1324,5.996465682983398e-07
153,threading,16,100000,0.008762836456298828,3.14044,8.762836456298828e-08
154,multiprocessing,16,100000,0.08063793182373047,3.10192,8.063793182373047e-07
155,threading,17,100000,0.010458230972290039,3.14236,1.0458230972290039e-07
156,multiprocessing,17,100000,0.0848243236541748,3.10164,8.48243236541748e-07
157,threading,18,100000,0.009629249572753906,3.14788,9.629249572753907e-08
158,multiprocessing,18,100000,0.06758451461791992,3.12896,6.758451461791993e-07
159,threading,19,100000,0.009645938873291016,3.14904,9.645938873291016e-08
160,multiprocessing,19,100000,0.08836746215820312,3.1622,8.836746215820312e-07
161,threading,20,100000,0.010124683380126953,3.1362,1.0124683380126953e-07
162,multiprocessing,20,100000,0.08042263984680176,3.1576,8.042263984680176e-07
163,threading,21,100000,0.009493827819824219,3.1398,9.493827819824219e-08
164,multiprocessing,21,100000,0.07277774810791016,3.13476,7.277774810791015e-07
165,threading,22,100000,0.009269475936889648,3.14232,9.269475936889649e-08
166,multiprocessing,22,100000,0.06987738609313965,3.14824,6.987738609313965e-07
167,threading,23,100000,0.009892940521240234,3.13936,9.892940521240234e-08
168,multiprocessing,23,100000,0.07743287086486816,3.15972,7.743287086486817e-07
169,threading,24,100000,0.009359598159790039,3.13796,9.359598159790038e-08
170,multiprocessing,24,100000,0.10174560546875,3.13152,1.0174560546875e-06
171,threading,25,100000,0.011002779006958008,3.14672,1.1002779006958008e-07
172,multiprocessing,25,100000,0.0957024097442627,3.13528,9.57024097442627e-07
173,threading,26,100000,0.01319265365600586,3.13792,1.319265365600586e-07
174,multiprocessing,26,100000,0.08977651596069336,3.127,8.977651596069336e-07
175,threading,27,100000,0.012476205825805664,3.14432,1.2476205825805665e-07
176,multiprocessing,27,100000,0.09044861793518066,3.10936,9.044861793518066e-07
177,threading,28,100000,0.011809349060058594,3.13252,1.1809349060058593e-07
178,multiprocessing,28,100000,0.09240126609802246,3.12976,9.240126609802246e-07
179,threading,29,100000,0.010136127471923828,3.13816,1.0136127471923829e-07
180,multiprocessing,29,100000,0.08411812782287598,3.1764,8.411812782287597e-07
181,threading,30,100000,0.009938240051269531,3.14032,9.938240051269531e-08
182,multiprocessing,30,100000,0.08957886695861816,3.12336,8.957886695861817e-07
183,threading,1,11200000,0.3380582332611084,3.1421071428571428,3.018377082688468e-08
184,multiprocessing,1,11200000,0.3425877094268799,3.1422364285714286,3.05881883416857e-08
185,sequential,1,11200000,0.32540202140808105,3.1422364285714286,2.9053751911435807e-08
186,threading,2,11200000,0.24345111846923828,3.1424485714285715,2.1736707006181988e-08
187,multiprocessing,2,11200000,0.2044048309326172,3.1412892857142856,1.825043133326939e-08
188,threading,3,11200000,0.2726857662200928,3.1417864285714288,2.4346943412508282e-08
189,multiprocessing,3,11200000,0.16913247108459473,3.1416760714285714,1.510111348969596e-08
190,threading,4,11200000,0.2470684051513672,3.141927142857143,2.205967903137207e-08
191,multiprocessing,4,11200000,0.1492929458618164,3.1433014285714287,1.3329727309090751e-08
192,threading,5,11200000,0.25408387184143066,3.141790357142857,2.2686059985842024e-08
193,multiprocessing,5,11200000,0.13263273239135742,3.142382142857143,1.1842208249228342e-08
194,threading,6,11200000,0.2674734592437744,3.142149285714286,2.3881558861051286e-08
195,multiprocessing,6,11200000,0.13704204559326172,3.1412785714285714,1.2235896927969797e-08
196,threading,7,11200000,0.2386472225189209,3.1417975,2.130778772490365e-08
197,multiprocessing,7,11200000,0.13767695426940918,3.1430175,1.229258520262582e-08
198,threading,8,11200000,0.22521138191223145,3.141177857142857,2.010815909930638e-08
199,multiprocessing,8,11200000,0.13679885864257812,3.142522857142857,1.2214183807373046e-08
200,threading,9,11200000,0.24645709991455078,3.141800357142857,2.2005098206656318e-08
201,multiprocessing,9,11200000,0.13506507873535156,3.142452857142857,1.2059382029942103e-08
202,threading,10,11200000,0.2924487590789795,3.1409639285714284,2.6111496346337456e-08
203,multiprocessing,10,11200000,0.1356966495513916,3.140096428571429,1.211577228137425e-08
204,threading,11,11200000,0.2893702983856201,3.1416907142857142,2.5836633784430367e-08
205,multiprocessing,11,11200000,0.12804555892944336,3.1417610714285713,1.1432639190128871e-08
206,threading,12,11200000,0.30350828170776367,3.1420414285714284,2.7098953723907472e-08
207,multiprocessing,12,11200000,0.13387179374694824,3.142195714285714,1.1952838727406093e-08
208,threading,13,11200000,0.28333497047424316,3.142194642857143,2.5297765220914567e-08
209,multiprocessing,13,11200000,0.12951254844665527,3.1421557142857144,1.1563620397022792e-08
210,threading,14,11200000,0.3181493282318115,3.140883571428571,2.8406190020697456e-08
211,multiprocessing,14,11200000,0.1400465965270996,3.14083,1.2504160404205322e-08
212,threading,15,11200000,0.3321678638458252,3.1419417857142857,2.965784498623439e-08
213,multiprocessing,15,11200000,0.14204907417297363,3.139607142857143,1.268295305115836e-08
214,threading,16,11200000,0.31568074226379395,3.1409382142857143,2.8185780559267315e-08
215,multiprocessing,16,11200000,0.15662002563476562,3.1440228571428572,1.3983930860246931e-08
216,threading,17,11200000,0.3419327735900879,3.141965,3.052971192768642e-08
217,multiprocessing,17,11200000,0.13935160636901855,3.1415210714285715,1.2442107711519514e-08
218,threading,18,11200000,0.3426077365875244,3.1411267857142855,3.058997648102897e-08
219,multiprocessing,18,11200000,0.16245627403259277,3.1415014285714284,1.4505024467195783e-08
220,threading,19,11200000,0.3645017147064209,3.141788214285714,3.2544795955930437e-08
221,multiprocessing,19,11200000,0.16038274765014648,3.1420842857142857,1.4319888183048794e-08
222,threading,20,11200000,0.3570997714996338,3.1414307142857143,3.188390816961016e-08
223,multiprocessing,20,11200000,0.16768574714660645,3.1413785714285716,1.4971941709518433e-08
224,threading,21,11200000,0.3705122470855713,3.141647142857143,3.3081450632640294e-08
225,multiprocessing,21,11200000,0.16607666015625,3.1441425,1.4828273228236608e-08
226,threading,22,11200000,0.3483433723449707,3.1406125,3.110208681651524e-08
227,multiprocessing,22,11200000,0.16963839530944824,3.1439021428571428,1.514628529548645e-08
228,threading,23,11200000,0.37213993072509766,3.1413485714285714,3.322677952902658e-08
229,multiprocessing,23,11200000,0.17276716232299805,3.141890357142857,1.5425639493124827e-08
230,threading,24,11200000,0.39411282539367676,3.141860357142857,3.518864512443543e-08
231,multiprocessing,24,11200000,0.18009114265441895,3.141,1.6079566308430262e-08
232,threading,25,11200000,0.36695122718811035,3.141820714285714,3.276350242750985e-08
233,multiprocessing,25,11200000,0.18527436256408691,3.142857142857143,1.6542353800364903e-08
234,threading,26,11200000,0.4242982864379883,3.141879285714286,3.788377557482038e-08
235,multiprocessing,26,11200000,0.19109845161437988,3.1414314285714284,1.706236175128392e-08
236,threading,27,11200000,0.39740848541259766,3.1417832142857143,3.548290048326765e-08
237,multiprocessing,27,11200000,0.19268107414245605,3.140775,1.7203667334147863e-08
238,threading,28,11200000,0.40053415298461914,3.1413942857142856,3.576197794505528e-08
239,multiprocessing,28,11200000,0.20490550994873047,3.14366,1.8295134816850936e-08
240,threading,29,11200000,0.39931583404541016,3.141982857142857,3.5653199468340196e-08
241,multiprocessing,29,11200000,0.19514679908752441,3.1472664285714287,1.7423821347100394e-08
242,threading,30,11200000,0.4315316677093506,3.1419453571428573,3.852961318833487e-08
243,multiprocessing,30,11200000,0.20803499221801758,3.1425428571428573,1.8574552876608713e-08
244,threading,1,11200000,0.3348703384399414,3.142195,2.9899137360709056e-08
245,multiprocessing,1,11200000,0.3607299327850342,3.141317857142857,3.2208029712949484e-08
246,sequential,1,11200000,0.3264470100402832,3.141317857142857,2.914705446788243e-08
247,threading,2,11200000,0.24009323120117188,3.1422271428571427,2.1436895642961774e-08
248,multiprocessing,2,11200000,0.20832276344299316,3.141232142857143,1.860024673598153e-08
249,threading,3,11200000,0.22486090660095215,3.1416403571428573,2.00768666607993e-08
250,multiprocessing,3,11200000,0.17018818855285645,3.141588214285714,1.5195373977933612e-08
251,threading,4,11200000,0.25826096534729004,3.1416935714285716,2.3059014763150897e-08
252,multiprocessing,4,11200000,0.1499035358428955,3.1411385714285713,1.33842442716871e-08
253,threading,5,11200000,0.2536439895629883,3.1407378571428572,2.264678478240967e-08
254,multiprocessing,5,11200000,0.17756891250610352,3.1416053571428573,1.5854367188044956e-08
255,threading,6,11200000,0.2835350036621094,3.1422185714285713,2.531562532697405e-08
256,multiprocessing,6,11200000,0.13526082038879395,3.1414114285714287,1.2076858963285174e-08
257,threading,7,11200000,0.27144694328308105,3.141505714285714,2.4236334221703664e-08
258,multiprocessing,7,11200000,0.1546344757080078,3.1430175,1.3806649616786411e-08
259,threading,8,11200000,0.28189730644226074,3.1414732142857145,2.5169402360916137e-08
260,multiprocessing,8,11200000,0.16109848022460938,3.1401142857142856,1.4383792877197266e-08
261,threading,9,11200000,0.2908341884613037,3.14115,2.5967338255473546e-08
